repository_owner,repository_name,file_url,total_h1,total_h2,total_h3,total_h4,total_h5,total_h6,median_h2_under_h1,median_h3_under_h1,median_h4_under_h1,median_h5_under_h1,median_h6_under_h1,median_h3_under_h2,median_h4_under_h2,median_h5_under_h2,median_h6_under_h2,median_h4_under_h3,median_h5_under_h3,median_h6_under_h3,median_h5_under_h4,median_h6_under_h4,median_h6_under_h5,avg_loc_h1,median_loc_h1,avg_loc_h2,median_loc_h2,avg_loc_h3,median_loc_h3,avg_loc_h4,median_loc_h4,avg_loc_h5,median_loc_h5,avg_loc_h6,median_loc_h6
jonathanpeppers,inclusive-code-reviews-browser,https://github.com/jonathanpeppers/inclusive-code-reviews-browser/blob/main/.github/copilot-instructions.md,1,7,15,0,0,0,7.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,8.0,9.0,2.3333333333333335,3.0,0.0,0.0,0.0,0.0,0.0,0.0
pnp,cli-microsoft365,https://github.com/pnp/cli-microsoft365/blob/main/.github/copilot-instructions.md,1,7,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,5.428571428571429,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weaverse,weaverse,https://github.com/Weaverse/weaverse/blob/main/.github/copilot-instructions.md,1,5,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,5.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
espressif,esptool,https://github.com/espressif/esptool/blob/master/.github/copilot-instructions.md,1,9,9,0,0,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,10.88888888888889,7.0,5.666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0
ocordova,cordova.me,https://github.com/ocordova/cordova.me/blob/master/.github/copilot-instructions.md,1,11,12,0,0,0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,4.909090909090909,2.0,1.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0
apache,pinot,https://github.com/apache/pinot/blob/master/.github/copilot-instructions.md,1,15,0,0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,5.866666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SparkDevNetwork,Rock,https://github.com/SparkDevNetwork/Rock/blob/master/.github/copilot-instructions.md,1,10,2,0,0,0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,157.0,14.5,7.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
octgn,OCTGN,https://github.com/octgn/OCTGN/blob/master/.github/copilot-instructions.md,0,7,15,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.571428571428573,15.0,4.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0
netz98,n98-magerun2,https://github.com/netz98/n98-magerun2/blob/master/.github/copilot-instructions.md,1,4,18,2,0,0,4.0,18.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,104.0,24.75,22.5,4.444444444444445,3.5,2.0,2.0,0.0,0.0,0.0,0.0
takenet,blip-ds,https://github.com/takenet/blip-ds/blob/main/.github/copilot-instructions.md,1,6,4,1,0,0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,7.166666666666667,8.0,2.5,2.5,1.0,1.0,0.0,0.0,0.0,0.0
Forneck,vitalia-reborn,https://github.com/Forneck/vitalia-reborn/blob/master/.github/copilot-instructions.md,0,5,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
dev-proxy-tools,actions,https://github.com/dev-proxy-tools/actions/blob/main/.github/copilot-instructions.md,1,6,10,0,0,0,6.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,6.5,4.5,2.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0
dev-proxy-tools,toolkit,https://github.com/dev-proxy-tools/toolkit/blob/main/.github/copilot-instructions.md,1,7,11,0,0,0,7.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,7.285714285714286,8.0,2.090909090909091,3.0,0.0,0.0,0.0,0.0,0.0,0.0
MartinPdeS,PyMieSim,https://github.com/MartinPdeS/PyMieSim/blob/master/.github/copilot-instructions.md,1,8,20,4,0,0,8.0,20.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,12.375,13.0,3.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0
devonfw,IDEasy,https://github.com/devonfw/IDEasy/blob/main/.github/copilot-instructions.md,1,6,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.1666666666666665,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aborruso,scrape-cli,https://github.com/aborruso/scrape-cli/blob/master/.github/copilot-instructions.md,1,8,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
StarRocks,starrocks,https://github.com/StarRocks/starrocks/blob/main/.github/copilot-instructions.md,1,8,11,0,0,0,8.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,166.0,19.75,11.5,9.545454545454545,11.0,0.0,0.0,0.0,0.0,0.0,0.0
bugsink,bugsink,https://github.com/bugsink/bugsink/blob/main/.github/copilot-instructions.md,0,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
henkaku-center,omise-interface,https://github.com/henkaku-center/omise-interface/blob/main/.github/copilot-instructions.md,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyperlight-dev,hyperlight,https://github.com/hyperlight-dev/hyperlight/blob/main/.github/copilot-instructions.md,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
michaelschoenbaechler,parlwatch,https://github.com/michaelschoenbaechler/parlwatch/blob/main/.github/copilot-instructions.md,0,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
comet-ml,opik,https://github.com/comet-ml/opik/blob/main/.github/copilot-instructions.md,0,12,54,4,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.416666666666668,31.0,5.185185185185185,5.0,4.25,4.0,0.0,0.0,0.0,0.0
operaton,operaton,https://github.com/operaton/operaton/blob/main/.github/copilot-instructions.md,1,6,15,12,0,0,6.0,15.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,113.0,17.833333333333332,11.5,4.933333333333334,4.0,2.5833333333333335,2.0,0.0,0.0,0.0,0.0
lsmarsden,bubble-card-modules,https://github.com/lsmarsden/bubble-card-modules/blob/main/.github/copilot-instructions.md,1,6,5,1,0,0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,6.0,3.0,3.8,4.0,5.0,5.0,0.0,0.0,0.0,0.0
SamErde,PSPreworkout,https://github.com/SamErde/PSPreworkout/blob/main/.github/copilot-instructions.md,5,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radiantspace,talk2robots,https://github.com/radiantspace/talk2robots/blob/main/.github/copilot-instructions.md,0,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,21.5,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
daniel-hauser,moneyman,https://github.com/daniel-hauser/moneyman/blob/main/.github/copilot-instructions.md,1,9,10,0,0,0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,8.444444444444445,6.0,3.6,3.5,0.0,0.0,0.0,0.0,0.0,0.0
craftyme,bordful,https://github.com/craftyme/bordful/blob/main/.github/copilot-instructions.md,1,6,8,0,0,0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,296.0,48.5,3.5,33.875,28.0,0.0,0.0,0.0,0.0,0.0,0.0
pwa-builder,PWABuilder,https://github.com/pwa-builder/PWABuilder/blob/main/.github/copilot-instructions.md,1,7,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,6.857142857142857,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lucasrcezimbra,bancointer,https://github.com/lucasrcezimbra/bancointer/blob/master/.github/copilot-instructions.md,1,9,23,0,0,0,9.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,10.0,11.0,2.9130434782608696,4.0,0.0,0.0,0.0,0.0,0.0,0.0
lucasrcezimbra,ninja-api-key,https://github.com/lucasrcezimbra/ninja-api-key/blob/main/.github/copilot-instructions.md,1,8,13,0,0,0,8.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,8.375,7.0,3.1538461538461537,3.0,0.0,0.0,0.0,0.0,0.0,0.0
TimInTech,minecraft-server-Proxmox,https://github.com/TimInTech/minecraft-server-Proxmox/blob/main/.github/copilot-instructions.md,1,5,6,0,0,0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,5.2,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mattleibow,DeviceRunners,https://github.com/mattleibow/DeviceRunners/blob/main/.github/copilot-instructions.md,1,10,26,0,0,0,10.0,26.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,9.9,6.0,2.5384615384615383,3.0,0.0,0.0,0.0,0.0,0.0,0.0
blinqas,station,https://github.com/blinqas/station/blob/master/.github/copilot-instructions.md,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOAA-EMC,global-workflow,https://github.com/NOAA-EMC/global-workflow/blob/master/.github/copilot-instructions.md,1,14,43,4,0,0,14.0,43.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,203.0,13.142857142857142,11.5,3.2790697674418605,2.0,9.75,10.0,0.0,0.0,0.0,0.0
Shaurya-Sethi,circuitron,https://github.com/Shaurya-Sethi/circuitron/blob/master/.github/copilot-instructions.md,1,8,9,0,0,0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,13.75,12.0,5.666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0
ohcnetwork,care_fe,https://github.com/ohcnetwork/care_fe/blob/master/.github/copilot-instructions.md,1,15,26,0,0,0,15.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,188.0,11.466666666666667,13.0,4.730769230769231,4.0,0.0,0.0,0.0,0.0,0.0,0.0
cesarsotovalero,cesarsotovalero.github.io,https://github.com/cesarsotovalero/cesarsotovalero.github.io/blob/master/.github/copilot-instructions.md,1,7,3,0,0,0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Azure,azure-functions-host,https://github.com/Azure/azure-functions-host/blob/master/.github/copilot-instructions.md,0,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
pimcore,studio-ui-bundle,https://github.com/pimcore/studio-ui-bundle/blob/master/.github/copilot-instructions.md,1,12,29,4,0,0,12.0,29.0,4.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,190.0,14.833333333333334,15.5,4.758620689655173,4.0,0.0,0.0,0.0,0.0,0.0,0.0
public-ui,kolibri,https://github.com/public-ui/kolibri/blob/master/.github/copilot-instructions.md,1,14,33,5,0,0,14.0,33.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,207.0,13.714285714285714,8.0,3.8484848484848486,1.0,7.0,4.0,0.0,0.0,0.0,0.0
microsoft,WSL,https://github.com/microsoft/WSL/blob/main/.github/copilot-instructions.md,1,9,22,2,0,0,9.0,22.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,14.444444444444445,13.0,4.636363636363637,3.5,0.0,0.0,0.0,0.0,0.0,0.0
AzureAD,microsoft-authentication-library-for-js,https://github.com/AzureAD/microsoft-authentication-library-for-js/blob/master/.github/copilot-instructions.md,1,4,22,4,0,0,4.0,22.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,211.0,51.75,51.5,8.318181818181818,6.0,4.25,4.5,0.0,0.0,0.0,0.0
aXenDeveloper,vitnode,https://github.com/aXenDeveloper/vitnode/blob/main/.github/copilot-instructions.md,1,5,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,10.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
owncast,owncast,https://github.com/owncast/owncast/blob/master/.github/copilot-instructions.md,0,6,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.833333333333333,8.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0
binarywang,WxJava,https://github.com/binarywang/WxJava/blob/master/.github/copilot-instructions.md,2,9,20,0,0,0,4.5,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,10.222222222222221,10.0,3.35,3.5,0.0,0.0,0.0,0.0,0.0,0.0
NuGet,NuGet.Client,https://github.com/NuGet/NuGet.Client/blob/master/.github/copilot-instructions.md,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linux-do,cdk,https://github.com/linux-do/cdk/blob/main/.github/copilot-instructions.md,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opsmill,infrahub,https://github.com/opsmill/infrahub/blob/master/.github/copilot-instructions.md,1,5,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,2.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EasyCorp,EasyAdminBundle,https://github.com/EasyCorp/EasyAdminBundle/blob/master/.github/copilot-instructions.md,1,7,0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,12.428571428571429,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
davidortinau,telepathy,https://github.com/davidortinau/telepathy/blob/master/.github/copilot-instructions.md,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
openfoodfacts,smooth-app,https://github.com/openfoodfacts/smooth-app/blob/master/.github/copilot-instructions.md,1,10,26,0,0,0,10.0,26.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,10.3,11.0,2.9615384615384617,3.0,0.0,0.0,0.0,0.0,0.0,0.0
nanvix,nanvix,https://github.com/nanvix/nanvix/blob/master/.github/copilot-instructions.md,1,5,16,8,0,0,5.0,16.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,179.0,34.4,33.0,7.6875,4.5,4.375,4.0,0.0,0.0,0.0,0.0
AmyJeanes,TARDIS,https://github.com/AmyJeanes/TARDIS/blob/main/.github/copilot-instructions.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
