repository_owner,repository_name,file_url,total_h1,total_h2,total_h3,total_h4,total_h5,total_h6,median_h2_under_h1,median_h3_under_h1,median_h4_under_h1,median_h5_under_h1,median_h6_under_h1,median_h3_under_h2,median_h4_under_h2,median_h5_under_h2,median_h6_under_h2,median_h4_under_h3,median_h5_under_h3,median_h6_under_h3,median_h5_under_h4,median_h6_under_h4,median_h6_under_h5,avg_loc_h1,median_loc_h1,avg_loc_h2,median_loc_h2,avg_loc_h3,median_loc_h3,avg_loc_h4,median_loc_h4,avg_loc_h5,median_loc_h5,avg_loc_h6,median_loc_h6
kleros,dispute-resolver,https://github.com/kleros/dispute-resolver/blob/master/CLAUDE.md,1,7,7,0,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,5.857142857142857,4.0,3.5714285714285716,3.0,0.0,0.0,0.0,0.0,0.0,0.0
scalar,scalar,https://github.com/scalar/scalar/blob/main/CLAUDE.md,5,29,31,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,24.0,7.482758620689655,5.0,2.838709677419355,3.0,0.0,0.0,0.0,0.0,0.0,0.0
takoserver,takos,https://github.com/takoserver/takos/blob/master/CLAUDE.md,1,7,6,2,0,0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,10.142857142857142,8.0,5.666666666666667,2.5,5.5,5.5,0.0,0.0,0.0,0.0
ryanmac,code-conductor,https://github.com/ryanmac/code-conductor/blob/main/CLAUDE.md,1,11,22,0,0,0,11.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,158.0,13.272727272727273,8.0,4.090909090909091,3.0,0.0,0.0,0.0,0.0,0.0,0.0
tom-doerr,agent,https://github.com/tom-doerr/agent/blob/main/CLAUDE.md,1,10,11,0,0,0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,143.0,13.2,6.5,7.2727272727272725,5.0,0.0,0.0,0.0,0.0,0.0,0.0
tom-doerr,simpledspy,https://github.com/tom-doerr/simpledspy/blob/main/CLAUDE.md,1,6,10,0,0,0,6.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,6.333333333333333,4.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visivo-io,visivo,https://github.com/visivo-io/visivo/blob/main/CLAUDE.md,1,8,15,2,0,0,8.0,15.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,142.0,16.625,13.0,6.2,5.0,5.5,5.5,0.0,0.0,0.0,0.0
michaellatman,mcp-get,https://github.com/michaellatman/mcp-get/blob/main/CLAUDE.md,1,5,1,0,0,0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,9.2,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
max-sixty,prql,https://github.com/max-sixty/prql/blob/main/CLAUDE.md,1,5,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,2.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yuuki,tcpulse,https://github.com/yuuki/tcpulse/blob/main/CLAUDE.md,1,9,0,0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yuuki,rpingmesh,https://github.com/yuuki/rpingmesh/blob/main/CLAUDE.md,1,7,8,0,0,0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,10.714285714285714,5.0,6.125,4.0,0.0,0.0,0.0,0.0,0.0,0.0
stid,Apple1JS,https://github.com/stid/Apple1JS/blob/master/CLAUDE.md,1,12,24,0,0,0,12.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,166.0,12.666666666666666,10.5,4.833333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ai4curation,aidocs,https://github.com/ai4curation/aidocs/blob/main/CLAUDE.md,2,8,4,0,0,0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,5.125,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0
bradleygolden,hexdocs-mcp,https://github.com/bradleygolden/hexdocs-mcp/blob/main/CLAUDE.md,1,8,14,0,0,0,8.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,138.0,16.125,11.0,6.214285714285714,4.5,0.0,0.0,0.0,0.0,0.0,0.0
AustinKelsay,snstr,https://github.com/AustinKelsay/snstr/blob/main/CLAUDE.md,1,6,15,0,0,0,6.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,13.5,11.5,3.8666666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0
tenxhq,tenx-hooks,https://github.com/tenxhq/tenx-hooks/blob/main/CLAUDE.md,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abelsiqueira,perprof-py,https://github.com/abelsiqueira/perprof-py/blob/main/CLAUDE.md,1,8,21,4,0,0,8.0,21.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,142.0,16.625,18.5,5.0476190476190474,4.0,2.75,3.0,0.0,0.0,0.0,0.0
newbeb,stealth-browser-mcp,https://github.com/newbeb/stealth-browser-mcp/blob/main/CLAUDE.md,1,4,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VikashLoomba,copilot-mcp,https://github.com/VikashLoomba/copilot-mcp/blob/main/CLAUDE.md,1,5,11,0,0,0,5.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,13.2,16.0,4.909090909090909,4.0,0.0,0.0,0.0,0.0,0.0,0.0
cloudwalk,stratus,https://github.com/cloudwalk/stratus/blob/main/CLAUDE.md,1,11,17,0,0,0,11.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,10.0,9.0,4.823529411764706,4.0,0.0,0.0,0.0,0.0,0.0,0.0
kbwo,ccmanager,https://github.com/kbwo/ccmanager/blob/main/CLAUDE.md,1,11,35,16,0,0,11.0,35.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,257.0,22.363636363636363,15.0,5.171428571428572,3.0,4.375,4.0,0.0,0.0,0.0,0.0
joshukraine,dotfiles,https://github.com/joshukraine/dotfiles/blob/master/CLAUDE.md,1,9,13,1,0,0,9.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,12.11111111111111,8.0,3.769230769230769,3.0,11.0,11.0,0.0,0.0,0.0,0.0
fclairamb,ftpserverlib,https://github.com/fclairamb/ftpserverlib/blob/main/CLAUDE.md,1,7,6,0,0,0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,5.142857142857143,5.0,2.6666666666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Clarity-Digital-Twin,big-mood-detector,https://github.com/Clarity-Digital-Twin/big-mood-detector/blob/main/CLAUDE.md,1,12,8,0,0,0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,5.833333333333333,4.5,3.25,2.5,0.0,0.0,0.0,0.0,0.0,0.0
neohaskell,NeoHaskell,https://github.com/neohaskell/NeoHaskell/blob/main/CLAUDE.md,1,6,8,0,0,0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,9.0,8.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
terisuke,engineer-cafe-navigator,https://github.com/terisuke/engineer-cafe-navigator/blob/main/CLAUDE.md,1,7,37,47,0,0,7.0,37.0,47.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,530.0,74.57142857142857,24.0,13.0,10.0,5.76595744680851,4.0,0.0,0.0,0.0,0.0
igocreate,igo,https://github.com/igocreate/igo/blob/master/CLAUDE.md,1,4,8,0,0,0,4.0,8.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,13.5,3.5,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
nrwl,nx-console,https://github.com/nrwl/nx-console/blob/master/CLAUDE.md,2,1,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.5,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nrwl,nx,https://github.com/nrwl/nx/blob/master/CLAUDE.md,2,5,13,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,15.2,16.0,4.384615384615385,3.0,0.0,0.0,0.0,0.0,0.0,0.0
j5ik2o,nexus-actor-rs,https://github.com/j5ik2o/nexus-actor-rs/blob/main/CLAUDE.md,1,8,9,0,0,0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,17.5,14.0,7.555555555555555,5.0,0.0,0.0,0.0,0.0,0.0,0.0
mkizka,pdsadmin-web,https://github.com/mkizka/pdsadmin-web/blob/main/CLAUDE.md,1,4,5,0,0,0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,10.25,7.0,4.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0
wangkanai,wangkanai,https://github.com/wangkanai/wangkanai/blob/main/CLAUDE.md,1,1,2,3,0,0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,8.0,8.0,6.0,6.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
noahbclarkson,codebase_viewer,https://github.com/noahbclarkson/codebase_viewer/blob/master/CLAUDE.md,1,3,8,0,0,0,3.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,20.333333333333332,20.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0
agamm,batchata,https://github.com/agamm/batchata/blob/main/CLAUDE.md,1,9,0,0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,4.555555555555555,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BeehiveInnovations,zen-mcp-server,https://github.com/BeehiveInnovations/zen-mcp-server/blob/main/CLAUDE.md,1,1,8,16,0,0,1.0,8.0,16.0,0.0,0.0,8.0,16.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,103.0,103.0,101.0,101.0,11.625,8.0,3.3125,1.0,0.0,0.0,0.0,0.0
vgijssel,setup,https://github.com/vgijssel/setup/blob/main/CLAUDE.md,1,6,8,0,0,0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,7.5,4.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dailydotdev,apps,https://github.com/dailydotdev/apps/blob/main/CLAUDE.md,1,9,18,0,0,0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,153.0,15.88888888888889,8.0,5.055555555555555,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Weaverse,weaverse,https://github.com/Weaverse/weaverse/blob/main/CLAUDE.md,1,7,24,0,0,0,7.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,164.0,22.285714285714285,9.0,5.041666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0
shutootaki,gwm,https://github.com/shutootaki/gwm/blob/main/CLAUDE.md,1,15,3,0,0,0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,5.933333333333334,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
MemberJunction,MJ,https://github.com/MemberJunction/MJ/blob/main/CLAUDE.md,2,25,57,9,0,0,12.5,28.5,4.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.5,207.5,15.56,15.0,4.631578947368421,4.0,2.0,1.0,0.0,0.0,0.0,0.0
whitphx,vscode-emacs-mcx,https://github.com/whitphx/vscode-emacs-mcx/blob/main/CLAUDE.md,1,6,9,0,0,0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,15.666666666666666,13.5,7.666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0
whitphx,streamlit-webrtc,https://github.com/whitphx/streamlit-webrtc/blob/main/CLAUDE.md,1,4,13,0,0,0,4.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,11.0,10.5,2.3076923076923075,3.0,0.0,0.0,0.0,0.0,0.0,0.0
lwyBZss8924d,DeepSearchAgents,https://github.com/lwyBZss8924d/DeepSearchAgents/blob/main/CLAUDE.md,1,9,20,4,0,0,9.0,20.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,133.0,13.666666666666666,11.0,5.05,4.5,7.5,5.0,0.0,0.0,0.0,0.0
buster-so,buster,https://github.com/buster-so/buster/blob/main/CLAUDE.md,1,8,13,0,0,0,8.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,8.75,8.5,3.6153846153846154,4.0,0.0,0.0,0.0,0.0,0.0,0.0
inline-chat,inline,https://github.com/inline-chat/inline/blob/main/CLAUDE.md,1,13,30,13,0,0,13.0,30.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,205.0,14.76923076923077,10.0,5.166666666666667,4.0,2.8461538461538463,3.0,0.0,0.0,0.0,0.0
eduzen,website,https://github.com/eduzen/website/blob/main/CLAUDE.md,1,13,18,0,0,0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,136.0,9.307692307692308,7.0,3.9444444444444446,5.0,0.0,0.0,0.0,0.0,0.0,0.0
SpineEventEngine,core-java,https://github.com/SpineEventEngine/core-java/blob/master/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wolfi-dev,os,https://github.com/wolfi-dev/os/blob/main/CLAUDE.md,1,8,2,4,0,0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,110.0,110.0,12.625,8.0,23.0,23.0,7.5,4.0,0.0,0.0,0.0,0.0
baleen37,dotfiles,https://github.com/baleen37/dotfiles/blob/main/CLAUDE.md,1,12,23,0,0,0,12.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,215.0,16.833333333333332,13.5,6.565217391304348,6.0,0.0,0.0,0.0,0.0,0.0,0.0
nshkrdotcom,json_remedy,https://github.com/nshkrdotcom/json_remedy/blob/main/CLAUDE.md,1,13,20,6,0,0,13.0,20.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,269.0,19.615384615384617,16.0,8.85,6.0,6.333333333333333,5.0,0.0,0.0,0.0,0.0
dai-motoki,haconiwa,https://github.com/dai-motoki/haconiwa/blob/main/CLAUDE.md,1,8,29,15,0,0,8.0,29.0,15.0,0.0,0.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,137.0,26.375,19.0,5.827586206896552,5.0,4.0,3.0,0.0,0.0,0.0,0.0
holt-web-ai,n8n-nodes-claudecode,https://github.com/holt-web-ai/n8n-nodes-claudecode/blob/master/CLAUDE.md,1,5,5,0,0,0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,11.6,10.0,4.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0
ClipboardHealth,core-utils,https://github.com/ClipboardHealth/core-utils/blob/main/CLAUDE.md,9,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.444444444444445,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
princeton-pli,hal-harness,https://github.com/princeton-pli/hal-harness/blob/main/CLAUDE.md,1,7,15,0,0,0,7.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,10.857142857142858,9.0,3.466666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0
stepfunc,dnp3,https://github.com/stepfunc/dnp3/blob/main/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SepineTam,stata-mcp,https://github.com/SepineTam/stata-mcp/blob/master/CLAUDE.md,1,5,9,3,0,0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,12.4,6.0,4.444444444444445,3.0,0.0,0.0,0.0,0.0,0.0,0.0
XOXNO,rs-lending,https://github.com/XOXNO/rs-lending/blob/master/CLAUDE.md,1,8,17,0,0,0,8.0,17.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,142.0,16.625,9.0,2.411764705882353,3.0,0.0,0.0,0.0,0.0,0.0,0.0
geneontology,go-ontology,https://github.com/geneontology/go-ontology/blob/master/CLAUDE.md,1,18,0,0,0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VibesDIY,vibes.diy,https://github.com/VibesDIY/vibes.diy/blob/main/CLAUDE.md,1,7,21,6,0,0,7.0,21.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,182.0,25.0,31.0,7.095238095238095,5.0,8.0,7.5,0.0,0.0,0.0,0.0
gojiplus,tuber,https://github.com/gojiplus/tuber/blob/master/CLAUDE.md,1,4,22,0,0,0,4.0,22.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,26.5,23.5,3.6363636363636362,3.0,0.0,0.0,0.0,0.0,0.0,0.0
beamsjr,FluentAI,https://github.com/beamsjr/FluentAI/blob/main/CLAUDE.md,1,6,9,0,0,0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,93.0,14.5,16.0,5.111111111111111,5.0,0.0,0.0,0.0,0.0,0.0,0.0
jefago,tiny-markdown-editor,https://github.com/jefago/tiny-markdown-editor/blob/main/CLAUDE.md,1,2,5,0,0,0,2.0,5.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,21.5,21.5,6.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0
libersoft-org,yellow-client,https://github.com/libersoft-org/yellow-client/blob/main/CLAUDE.md,1,6,6,0,0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,10.0,9.0,4.833333333333333,4.5,0.0,0.0,0.0,0.0,0.0,0.0
meowarts,nekometrics,https://github.com/meowarts/nekometrics/blob/master/CLAUDE.md,1,6,1,0,0,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,6.833333333333333,5.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
domaframework,doma,https://github.com/domaframework/doma/blob/master/CLAUDE.md,1,6,20,4,0,0,6.0,20.0,4.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,16.666666666666668,18.5,3.95,4.0,0.0,0.0,0.0,0.0,0.0,0.0
domaframework,doma-codegen-plugin,https://github.com/domaframework/doma-codegen-plugin/blob/master/CLAUDE.md,1,5,6,0,0,0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,11.4,0.0,8.333333333333334,5.5,0.0,0.0,0.0,0.0,0.0,0.0
domaframework,doma-compile-plugin,https://github.com/domaframework/doma-compile-plugin/blob/master/CLAUDE.md,1,3,10,0,0,0,3.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,13.0,4.0,2.8,2.5,0.0,0.0,0.0,0.0,0.0,0.0
mbukosky,SpotifyUnchained,https://github.com/mbukosky/SpotifyUnchained/blob/master/CLAUDE.md,1,13,25,0,0,0,13.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,10.153846153846153,10.0,3.56,3.0,0.0,0.0,0.0,0.0,0.0,0.0
leonardsellem,readwise-vector-db,https://github.com/leonardsellem/readwise-vector-db/blob/master/CLAUDE.md,1,6,17,0,0,0,6.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,17.5,11.5,4.588235294117647,3.0,0.0,0.0,0.0,0.0,0.0,0.0
leonardsellem,n8n-mcp-server,https://github.com/leonardsellem/n8n-mcp-server/blob/main/CLAUDE.md,1,3,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snapshot-labs,sx-monorepo,https://github.com/snapshot-labs/sx-monorepo/blob/master/CLAUDE.md,1,3,11,0,0,0,3.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0,31.0,17.0,5.818181818181818,4.0,0.0,0.0,0.0,0.0,0.0,0.0
nibzard,lmdb-tui,https://github.com/nibzard/lmdb-tui/blob/main/CLAUDE.md,1,9,7,0,0,0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,6.222222222222222,4.0,4.142857142857143,4.0,0.0,0.0,0.0,0.0,0.0,0.0
nibzard,awesome-agentic-patterns,https://github.com/nibzard/awesome-agentic-patterns/blob/main/CLAUDE.md,1,6,8,0,0,0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,68.0,10.166666666666666,8.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
joseph-holland,op-patchstudio,https://github.com/joseph-holland/op-patchstudio/blob/main/CLAUDE.md,1,2,8,12,0,0,2.0,8.0,12.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,44.0,44.0,10.0,6.5,3.9166666666666665,4.0,0.0,0.0,0.0,0.0
berachain,beacon-kit,https://github.com/berachain/beacon-kit/blob/main/CLAUDE.md,1,14,40,7,0,0,14.0,40.0,7.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,403.0,27.714285714285715,14.0,8.225,5.0,11.0,11.0,0.0,0.0,0.0,0.0
k35o,k8o,https://github.com/k35o/k8o/blob/main/CLAUDE.md,1,2,14,0,0,0,2.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,68.0,68.0,8.714285714285714,6.0,0.0,0.0,0.0,0.0,0.0,0.0
twentyhq,twenty,https://github.com/twentyhq/twenty/blob/main/CLAUDE.md,1,5,15,0,0,0,5.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,10.8,6.0,2.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0
vlm-run,vlmrun-node-sdk,https://github.com/vlm-run/vlmrun-node-sdk/blob/main/CLAUDE.md,1,3,8,0,0,0,3.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,16.333333333333332,12.0,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0
appdotbuild,platform,https://github.com/appdotbuild/platform/blob/main/CLAUDE.md,1,4,0,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,17.75,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
appdotbuild,agent,https://github.com/appdotbuild/agent/blob/main/CLAUDE.md,1,5,15,4,0,0,5.0,15.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,24.4,12.0,6.4,7.0,2.5,1.5,0.0,0.0,0.0,0.0
